KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2020-08,4.78,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2020-09,4.37,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2020-10,4.45,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2020-11,4.64,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2020-12,4.58,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-01,4.56,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-02,4.26,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-03,4.45,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-04,3.94,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-05,4.03,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-06,4.16,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-07,3.98,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-08,3.85,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-09,3.9,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-10,4.12,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-11,4.66,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2021-12,4.61,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-01,5.26,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-02,5.45,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-03,6,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-04,6.67,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-05,7.37,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-06,7.77,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-07,8.83,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-08,9.56,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-09,9.72,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-10,10.1,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-11,10.13,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2022-12,9.86,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-01,9.44,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-02,9.38,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-03,9.17,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-04,9,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-05,9.16,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-06,8.99,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-07,8.63,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-08,8.47,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-09,8.84,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-10,8.62,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-11,8.68,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2023-12,8.59,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-01,8.7,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-02,8.7,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-03,8.36,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-04,8.31,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-05,8.03,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-06,8.08,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
