KEY,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,CONSOLIDATION,ACCOUNTING_ENTRY,STO,INSTR_ASSET,MATURITY,EXPENDITURE,UNIT_MEASURE,CURRENCY_DENOM,VALUATION,PRICES,TRANSFORMATION,CUST_BREAKDOWN,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,EMBARGO_DATE,OBS_EDP_WBB,TIME_FORMAT,COLL_PERIOD,COMMENT_TS,COMPILING_ORG,CURRENCY,CUST_BREAKDOWN_LB,DATA_COMP,DECIMALS,DISS_ORG,GFS_ECOFUNC,GFS_TAXCAT,LAST_UPDATE,REF_PERIOD_DETAIL,REF_YEAR_PRICE,REPYEAREND,REPYEARSTART,TABLE_IDENTIFIER,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MULT,COMMENT_DSET
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2007-Q2,36.7110481139285,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2007-Q3,40.61163109095305,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2007-Q4,42.28399963149975,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2008-Q1,42.849026447010246,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2008-Q2,43.280576899652374,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2008-Q3,43.61376848355301,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2008-Q4,43.54878127985869,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2009-Q1,42.38725684873603,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2009-Q2,38.51024136750818,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2009-Q3,32.972166689765636,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2009-Q4,30.61338157095258,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2010-Q1,29.805103261420758,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2010-Q2,29.93831104909211,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2010-Q3,29.28686995293446,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2010-Q4,27.406782817740925,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2011-Q1,26.607482592035165,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2011-Q2,27.01051357040155,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2011-Q3,27.947374934601726,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2011-Q4,28.567348542788697,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2012-Q1,28.4914560580373,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2012-Q2,28.871148897756832,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2012-Q3,28.832196397033698,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2012-Q4,28.997113852446738,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2013-Q1,30.538024975766078,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2013-Q2,30.814864004349296,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2013-Q3,31.761645074107204,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2013-Q4,28.83939261784879,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2014-Q1,28.134878232865663,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2014-Q2,28.019923487474042,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2014-Q3,26.97626886914942,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2014-Q4,27.403618012369595,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2015-Q1,27.041304682418154,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2015-Q2,26.69259163530943,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2015-Q3,26.076947102040283,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2015-Q4,26.62592330155458,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
