KEY,FREQ,REF_AREA,IR_TYPE,TR_TYPE,MATURITY_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,IR_FV_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2005-04,6.75,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2005-05,6.75,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2005-06,7.07,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2005-07,7.125,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2005-08,7.125,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2005-09,7.125,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2005-10,6.84,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2005-11,6.98,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2005-12,7.15,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-01,7.07,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-02,6.97,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-03,7.07,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-04,6.94,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-05,7.035,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-06,7.12,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-07,7.105,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-08,7.41,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-09,7.485,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-10,7.56,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-11,7.555,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2006-12,7.42,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-01,7.39,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-02,7.52,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-03,7.53,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-04,7.39,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-05,7.39,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-06,6.99,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-07,6.83,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-08,6.87,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-09,6.84,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-10,6.85,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-11,6.96,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2007-12,7.05,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2008-01,7.15,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2008-02,7.29,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2008-03,7.34,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2008-04,7.35,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2008-05,7.26,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2008-06,7.15,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2008-07,7.28,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2008-08,8.2,A,F,,,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2008-09,8.32,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#3) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
